age_months,segment_id,segment_name,Dice,Accuracy,False Discovery Rate,False Negative Rate,False Omission Rate,False Positive Rate,Jaccard,Negative Predictive Value,Precision,Recall,Total Positives Reference,Total Positives Test,True Negative Rate
0,52,Right-Pallidum,0.9151704544680712,0.9999247006584533,0.09499112215909089,0.07441969552011446,3.265151146007817e-05,4.2681260075061456e-05,0.8442770414825929,0.9999673484885399,0.9050088778409091,0.9255803044798856,2077,2124,0.9999573187399249
0,53,Right-Hippocampus,0.9023313758393521,0.9998451350652608,0.09068164373204163,0.10303059113537488,8.347066218877412e-05,7.151604656208121e-05,0.8220605904462417,0.9999165293378112,0.9093183562679583,0.8969694088646252,3742,3686,0.9999284839534379
0,54,Right-Amygdala,0.916638298895661,0.9999513647312389,0.045598431619732704,0.11816813282243727,3.584654933604727e-05,1.2802639460407494e-05,0.8461195215060031,0.9999641534506639,0.9544015683802674,0.8818318671775627,1422,1314,0.9999871973605396
0,58,Right-Accumbens-area,0.8372593888814106,0.9999788820543538,0.09825870646766166,0.20153920153920157,1.5146070130555843e-05,5.973109427459544e-06,0.721402949382224,0.9999848539298695,0.9017412935323383,0.7984607984607984,321,278,0.9999940268905725
0,60,Right-VentralDC,0.92429785281255,0.9999353662875675,0.07778836230848613,0.07339309488773438,3.1370309289323786e-05,3.3290963505461235e-05,0.8596683079276697,0.9999686296907107,0.9222116376915139,0.9266069051122656,1999,2008,0.9999667090364945
1,2,Left-Cerebral-White-Matter,0.8963852987558154,0.997443163248688,0.10644796759792785,0.10076341034995273,0.0012548279466687606,0.0013339465131473327,0.81222667453166,0.9987451720533312,0.8935520324020721,0.8992365896500473,88812,89377,0.9986660534868527
1,3,Left-Cerebral-Cortex,0.8613715364223964,0.9959516866841194,0.1753681878438993,0.09846236313642187,0.0013949011784446916,0.0027125288243053935,0.756499212847659,0.9986050988215553,0.8246318121561007,0.9015376368635781,100739,110134,0.9972874711756946
1,4,Left-Lateral-Ventricle,0.9350466820600342,0.9999104006186373,0.03281412253374871,0.09502526233968134,6.776403758368131e-05,2.1896133059806644e-05,0.8780165912518854,0.9999322359624163,0.9671858774662513,0.9049747376603187,5146,4815,0.9999781038669402
1,8,Left-Cerebellum-Cortex,0.9716386554621849,0.999857915045938,0.02523571824736548,0.03146698997024133,7.92725033256967e-05,6.316912415382792e-05,0.9448416751787538,0.9999207274966743,0.9747642817526345,0.9685330100297587,18146,18030,0.9999368308758462
1,10,Left-Thalamus-Proper*,0.9532114707362066,0.9999227257267382,0.05971877584780816,0.0334977044720286,2.73042765011219e-05,5.003360290034564e-05,0.9106055751361743,0.9999726957234989,0.9402812241521918,0.9665022955279714,5881,6045,0.9999499663970997
1,11,Left-Caudate,0.8623012665049852,0.9999292344916904,0.03672486453943402,0.2195121951219512,6.233230014082944e-05,8.449944881472327e-06,0.757934628138323,0.9999376676998591,0.963275135460566,0.7804878048780488,2050,1661,0.9999915500551185
1,12,Left-Putamen,0.8484848484848485,0.9999224487580168,0.18798549974106682,0.11161473087818696,2.728871642050721e-05,5.028211312863018e-05,0.7368421052631579,0.9999727112835795,0.8120145002589332,0.888385269121813,1765,1931,0.9999497178868714
1,13,Left-Pallidum,0.8633235004916421,0.9999807506738649,0.06794055201698512,0.19597069597069594,1.481879316579418e-05,4.431834643825461e-06,0.759515570934256,0.9999851812068342,0.9320594479830149,0.8040293040293041,546,471,0.9999955681653562
1,14,3rd-Ventricle,0.9333333333333333,0.9999919679070803,0.07093821510297482,0.06235565819861433,3.7393040324239207e-06,4.29327262185808e-06,0.875,0.9999962606959676,0.9290617848970252,0.9376443418013857,433,437,0.9999957067273781
1,15,4th-Ventricle,0.9086705202312139,0.999989059735506,0.14935064935064934,0.02481389578163773,1.3849322144927617e-06,9.5559541973822e-06,0.8326271186440678,0.9999986150677855,0.8506493506493507,0.9751861042183623,403,462,0.9999904440458026
1,16,Brain-Stem,0.9656097733210931,0.9999325581163468,0.03595600676818955,0.03281935210072151,3.21599569721955e-05,3.534811586913822e-05,0.9335062807209176,0.9999678400430279,0.9640439932318104,0.9671806478992785,7069,7092,0.9999646518841309
1,17,Left-Hippocampus,0.8846866889136077,0.9999569313638272,0.12728602779809806,0.10300751879699244,1.897594971511836e-05,2.410071773040201e-05,0.793218085106383,0.9999810240502849,0.8727139722019019,0.8969924812030076,1330,1367,0.9999758992822696
1,18,Left-Amygdala,0.8815628815628815,0.9999865670170136,0.16435185185185186,0.06718346253229979,3.6008087970528764e-06,9.832916588514706e-06,0.7882096069868996,0.999996399191203,0.8356481481481481,0.9328165374677002,387,432,0.9999901670834115
1,26,Left-Accumbens-area,0.7933884297520661,0.9999965378909829,0.1578947368421053,0.25,2.2157672613462863e-06,1.2463702927512088e-06,0.6575342465753424,0.9999977842327387,0.8421052631578947,0.75,64,57,0.9999987536297072
1,28,Left-VentralDC,0.9023136246786633,0.999978950377176,0.05135135135135138,0.13970588235294112,1.5788835132983542e-05,5.263000442123911e-06,0.8220140515222483,0.999984211164867,0.9486486486486486,0.8602941176470589,816,740,0.9999947369995579
1,41,Right-Cerebral-White-Matter,0.8985812960362272,0.9975497962064148,0.1115582104439885,0.09104508767047037,0.0011006883823750223,0.0013794360038122955,0.815839873430897,0.998899311617625,0.8884417895560115,0.9089549123295296,86232,88223,0.9986205639961877
1,42,Right-Cerebral-Cortex,0.8705176337017655,0.9962411189979493,0.15032825813661121,0.1075878797363119,0.0015463235665193957,0.0022676606558137413,0.7707226422266334,0.9984536764334806,0.8496717418633888,0.8924121202636881,102242,107385,0.9977323393441863
1,43,Right-Lateral-Ventricle,0.9007303218826075,0.9998983524792578,0.04666475808760373,0.14637272494232245,7.91128388776285e-05,2.2585151911447277e-05,0.8193897637795275,0.9999208871611224,0.9533352419123963,0.8536272750576775,3901,3493,0.9999774148480886
1,47,Right-Cerebellum-Cortex,0.966434524489097,0.9998371423918354,0.03251614377964451,0.034612533500598786,8.4264207577032e-05,7.898943498951816e-05,0.935049154976251,0.999915735792423,0.9674838562203555,0.9653874664994012,17537,17499,0.9999210105650105
